name,popularity
Shakeel Ahmed,0.6
Kassim Jagmagia,0.6
Rajesh Devraj,0.6
Gautam Rajadhyaksha,0.6
Reema Rakesh Nath,0.6
S. U. Arunkumar,0.6
T Anandha Kumar,0.6
Taabish Romani,0.6
Upendra Sidhaye,0.6
Hussain Zaidi,0.6
Abhijeet Deshpande,0.6
Cajetan Boy,0.6
Shellee,0.6
Somnath Dey,0.6
Shubendu Bhattacharya,0.6
William Shakespeare,2.444
Basharat Peer,0.6
Sudhanshu Dube,0.6
Ajay Monga,0.6
Anuradha Tiwari,0.6
Irfan Siddiqui,0.6
Sivakumar Ananth,0.6
Harshavardhan Kulkarni,0.6
Rafi Mecartin,0.84
Rajat Nonia,0.6
Shashank Dabral,0.6
Vinod Ranganathan,0.6
Sayeed Sultan,0.6
Y.V. Tyagi,0.6
Dheeraj Rattan,1.4
Gangaraju Gunnam,0.6
Azad Alam,0.6
Niranjan Reddy,0.98
Rohit Malhotra,0.6
Gazal Dhaliwal,0.6
Suhani Kanwar,0.6
Akshay Kumar,2.59
Shiv Panditt,0.6
Mithun Chakraborty,1.62
Ronit Roy,0.6
Aditi Rao Hydari,0.652
Johnny Lever,2.16
Danny Denzongpa,0.873
Ajay Devgn,1.642
Ileana D'Cruz,1.4
Emraan Hashmi,1.4
Esha Gupta,1.4
Vidyut Jammwal,0.705
Sanjay Mishra,2.098
Priyanshu Chatterjee,0.735
Sharad Kelkar,0.683
Sunny Leone,3.308
Aamir Khan,1.618
Manisha Koirala,1.976
Paresh Rawal,1.018
Tanvi Azmi,0.6
Deven Verma,0.84
Rohini Hattangadi,0.6
Satish Shah,1.225
Shafi Inamdar,1.094
Harish Patel,2.355
Navneet Nishan,0.6
Mushtaq Khan,0.6
Shah Rukh Khan,8.004
Kareena Kapoor Khan,1.807
Ajith Kumar,0.604
Rahul Dev,0.6
Hrishitaa Bhatt,0.98
Sooraj Balaji,0.6
Gerson Da Cunha,0.6
Subhashini Ali,0.6
Vineet Sharma,0.6
Shweta Menon,1.4
Karan Dewani,0.6
Suresh Menon,0.6
Shilpa Mehta,0.6
Vivek Sharma,0.6
Gayatri Jayaraman,0.6
Dimple Inamdar,0.6
Raghubir Yadav,1.085
Kajol,2.215
Mahima Chaudhry,0.648
Chandrachur Singh,1.186
Farida Jalal,1.4
Laxmikant Berde,1.78
Mohan Joshi,0.6
Ananth Narayan Mahadevan,1.4
Avtar Gill,0.6
Salman Khan,4.757
Preity Zinta,1.4
Anupam Kher,4.096
Nawab Shah,0.6
Aman Verma,0.6
Soni Razdan,0.98
Javed Sheikh,1.38
Sunny Deol,1.128
Sunil Shetty,2.061
Arshad Warsi,0.917
Sharad S. Kapoor,0.828
Aftab Shivdasani,1.03
Aditya Pancholi,0.6
Arman Kohli,0.6
Rambha,0.6
Kiran Rathod,0.6
Pinky Campbell,1.094
Amrish Puri,2.709
Upasna Singh,0.6
Shahbaz Khan,1.38
Rajat Bedi,0.6
Raza Murad,0.609
Jaspal Bhatti,0.694
Kiran Kumar,0.732
Raj Babbar,2.621
Gavin Packard,1.96
Dinesh Hingoo,1.394
Atul Agnihotri,0.6
Govinda,2.079
Aishwarya Rai Bachchan,2.504
Jackie Shroff,1.512
Saeed Jaffrey,0.796
John Abraham,1.444
Deepika Padukone,5.167
Chitrangada Singh,0.6
Sanjay Dutt,2.938
Omi Vaidya,0.6
Mohnish Behl,0.6
Shraman Jain,0.6
Bharati Achrekar,0.608
Satish Kaushik,0.861
Ashwin Mushran,0.6
Bruna Abdullah,0.6
Larissa Bonesi,0.862
Rishab Chadha,0.828
Bobby Deol,0.766
Shammi Kapoor,1.96
Priya Tendulkar,0.6
Beena Banerjee,1.298
Aashif Sheikh,0.6
Rishi Kapoor,1.068
Juhi Chawla,1.562
Arbaaz Khan,1.4
Sulabha Arya,1.38
Sushma Seth,0.6
Razak Khan,0.6
Tiku Talsania,0.84
Shiva Rindani,0.6
Sushmita Sen,1.4
Dia Mirza,0.692
Sharat Saxena,2.395
Inder Kumar,0.6
Nishigandha Wad,0.98
Mukesh Rishi,1.571
Rajpal Yadav,2.029
Aanjjan Srivastav,0.98
Pankaj Dheer,1.4
Alok Nath,1.397
Hrithik Roshan,1.551
Rani Mukerji,2.107
Himani Shivpuri,1.754
Smita Jaykar,0.951
Sachin Khedekar,0.98
Uday Chopra,1.4
Parikshat Sahni,0.6
Maya Alagh,0.6
Namuna Nembang,0.6
Barkha Singh,2.379
Nana Patekar,1.62
Seema Biswas,1.4
Helen,0.987
Gulshan Grover,1.435
Asrani,0.883
Divya Dutta,1.4
Kulbhushan Kharbanda,1.4
Akhilendra Mishra,0.652
Sudesh Berry,1.052
Tamanna Bhatia,3.81
Mahesh Manjrekar,0.757
Adhyayan Suman,0.6
Zarina Wahab,0.6
Leena Jumani,0.6
Anil Dhawan,0.98
Ritesh Deshmukh,1.434
Chunky Pandey,1.4
Surveen Chawla,0.6
Amruta Khanvilkar,0.6
Sayantani Ghosh,0.6
Rinku Ghosh,0.6
Mona Thiba,0.6
Sonakshi Sinha,1.4
Anil Kapoor,2.629
Madhuri Dixit,1.502
Naseeruddin Shah,1.684
Reena Roy,0.98
Aruna Irani,0.957
Anushka Sharma,1.176
Aru Krishansh Verma,0.648
Chandan Roy Sanyal,1.05
Evelyn Sharma,0.84
Kavi Shastri,0.6
Sayani Gupta,1.4
Björn Freiberg,0.6
Martavious Gayles,0.6
Manjot Singh,0.6
Denis Dorokhov,1.96
Amitabh Bachchan,6.31
Saif Ali Khan,1.88
Manoj Bajpayee,1.684
Prateik Babbar,0.6
Aanchal Munjal,1.395
Hema Malini,0.6
Mukesh Tiwari,1.4
Yashpal Sharma,0.694
Darshan Jariwala,0.84
Rajeev Verma,0.6
Saurabh Shukla,1.6
Sonal Jha,0.6
Sumeet Vyas,0.6
Urmila Matondkar,0.98
Kishore Nandlaskar,0.6
Ramesh Bhatkar,0.6
Sanjeeva,0.6
Makarand Deshpande,0.6
Prashant Damle,0.648
Atul Parchure,0.6
Deepak Dixit,0.6
Namrata Sawney,0.6
Sonia Mulay,0.6
Baby Gazala,0.6
Ashok Bhantia,0.6
Ali Khan,0.6
Nilofar,0.6
Debu,0.6
Rocky,0.6
Dr. Desai,0.6
Raj Kishore Rana,0.6
Bajrangi,0.6
Mrs. Bali,0.6
Tariq Yunus,0.6
Bhushan,0.6
Shashi Kumar,0.6
Vinod Khanna,0.98
Tanuja,0.6
Bindu,0.6
Ranjeet,0.6
Murad,0.6
Asit Sen,0.98
D.K. Sapru,0.985
Abhi Bhattacharya,1.4
C.S. Dubey,1.094
Adil Hussain,0.6
Elena Kazan,1.258
Kader Khan,0.84
Shakti Kapoor,0.84
Tej Sapru,0.98
Pooja Hegde,2.059
Kabir Bedi,1.458
Arunoday Singh,1.658
Kishori Shahane,1.579
Casey Frank,0.6
Manish Choudhary,0.647
Narendra Jha,1.164
Nitish Bharadwaj,0.994
Diganta Hazarika,0.6
Suhasini Mulay,0.6
Ram Kapoor,0.694
Bipasha Basu,0.768
Akash Khurana,1.38
Mamta Kulkarni,1.4
Shilpa Shetty,0.84
Raghuvaran,1.22
Nirupa Roy,1.048
Prem Chopra,1.708
Radhika Sarathkumar,1.505
Pramod Moutho,1.018
Jack Gaud,1.22
Mahesh Anand,0.98
Kashmira Shah,0.6
Tom Alter,0.6
Dharmendra,1.614
Karisma Kapoor,2.078
Vivek Oberoi,0.626
Konkona Sen Sharma,1.41
Deepak Dobriyal,0.694
Pankaj Tripathi,0.833
Raveena Tandon,2.097
Javed Khan,0.6
Mehmood,0.6
Viju Khote,0.6
Shehzad Khan,0.6
Jagdeep,0.6
Sanjay Kapoor,0.786
Nirmal Pandey,1.38
Ila Arun,0.6
Salim Ghouse,0.6
Tabu,1.341
Navin Nischol,0.6
Varun Dhawan,1.96
Shraddha Kapoor,0.84
Nora Fatehi,3.063
Prabhu Deva,0.6
Punit Pathak,0.6
Dharmesh Yelande,0.6
Salman Yusuff Khan,0.6
Aparshakti Khurana,1.052
Sushant Pujari,0.6
Raghav Juyal,1.614
Sonam Bajwa,0.84
Murali Sharma,1.4
Caroline Wilde,0.6
Vartika Jha,0.6
Sushant Khatri,0.6
Sanam Johar,0.6
Sammy Jonas Heaney,1.4
Hiten Patel,0.6
Anjali Jathar,0.6
Abhishek Bachchan,1.973
Sonali Bendre,1.446
Dalip Tahil,1.4
Farha Naaz,0.694
Suresh Oberoi,0.6
Soundarya,1.008
Shivaji Satham,0.98
Rachana Banerjee,0.6
Jayasudha,0.6
Rajesh Khattar,0.6
Anandavardhan,0.6
Ahuti Prasad,0.6
Neelima,0.6
Brahmanandam,1.477
Gangadhar Panday,0.6
Mamilla Shailaja Priya,2.626
Imran Khan,0.6
Delhi Rajeshwari,0.6
Ameesha Patel,0.728
Madhuri Sanjeev,0.6
Shahbaaz Khan,0.6
Sonam Kapoor,1.225
Waheeda Rehman,0.6
Om Puri,1.541
Vijay Raaz,0.758
Supriya Pathak,0.6
Pavan Malhotra,0.98
Atul Kulkarni,1.313
Katrina Kaif,2.744
Rajesh Tailang,0.972
Paul Lazenby,1.203
Mariola Jaworska,0.6
Denzil Smith,0.84
Allison Riley,1.22
Claire Greasley,0.6
Brandi Alexander,2.503
Hayley Joanne Bacon,0.612
Mir Sarwar,0.6
Shahnawaz Pradhan,0.6
Chittaranjan Giri,0.6
Mohammed Zeeshan Ayyub,0.652
Sabyasachi Chakraborty,1.38
Kaizaad Kotwal,0.6
Simone Singh,0.6
Arjun Kapoor,0.6
Athiya Shetty,0.6
Neha Sharma,0.6
Karan Kundra,0.6
Ratna Pathak,0.648
Anil Mange,0.614
Asha Patel,0.6
Jeetendra,0.6
Poonam Dhillon,2.085
Satyendra Kapoor,0.6
Neha,0.6
Moushumi Chatterjee,1.408
Manav Kaushik,0.6
Shatrughan Sinha,0.766
Tinnu Anand,1.158
Kiran Juneja,0.6
Neelima Azim,0.6
Ramya Krishnan,1.74
Reema Lagoo,0.6
Shagufta Ali,0.6
Ranbir Kapoor,1.314
Saswata Chatterjee,0.6
Ivan Rodrigues,0.608
Nawazuddin Siddiqui,3.291
Apurva Agnihotri,0.6
Rakesh Bedi,0.6
Ali Asgar,0.828
Dina Pathak,0.84
Dolly Bindra,0.6
Shoma Anand,0.6
Sahil Vaid,0.6
Sadashiv Amrapurkar,1.22
Vikas Anand,0.682
Suresh Chatwal,0.98
Suhas Joshi,0.6
Goga Kapoor,0.6
Archana Puran Singh,0.668
Shahid Kapoor,1.672
Padmini Kolhapure,1.4
Zakir Hussain,0.6
Nargis Fakhri,1.38
Akshaye Khanna,0.6
Kangana Ranaut,3.356
Arjun Rampal,0.712
Lisa Haydon,0.6
Hiten Paintal,0.98
Manel Soler,1.135
Bharti Achrekar,0.6
Dimple Kapadia,1.199
Masha Pour,0.6
Vikram Gokhale,0.716
Deep Dhillon,0.6
Nandita Das,0.695
K.K. Raina,1.38
Kamal Chopra,0.6
Vinit Kumar,0.6
Veerendra Saxena,0.98
Vrajesh Hirjee,0.6
Gajraj Rao,0.6
Mithilesh Chaturvedi,0.6
Aditya Surte,0.6
Abhimanyu Singh,1.4
Gargi Vegi Raju,0.6
Mohan Agashe,1.009
Amol Palekar,0.98
Kiran Zhaveri,0.6
Sheetal Suvarna,0.6
Mukesh Khanna,0.694
Pooja Bhatt,0.84
Rimi Sen,1.96
Supriya Pilgaonkar,0.6
Snehal Dabi,0.6
Gayatri Joshi,0.6
Kishori Balal,0.6
Smith Seth,0.6
Rajesh Vivek,0.6
Daya Shankar Pandey,0.98
Farrukh Jaffar,0.6
Vishnudutt Gaur,0.6
Raja Awasthi,0.6
Vishwa S. Badola,0.6
Bhim Vakani,0.6
Rahul Vohra,0.6
Rajesh Balwani,0.6
Bachan Pachera,0.6
Shreyas Pandit,0.6
Makrand Deshpande,0.988
Heera Rajgopal,1.4
Kanchan,0.6
Ashutosh Rana,0.728
Jas Arora,0.6
Kunal Khemu,1.012
Pratima Kazmi,1.691
Vikram,1.4
Ravi Kishan,0.6
Priyamani,1.176
Nikhil Dwivedi,1.394
Tejaswini Kolhapure,0.6
Pankaj Kapur,1.092
Shabana Azmi,0.865
Arya Babbar,1.4
Ranvir Shorey,0.98
Lekha Washington,0.6
Jimmy Shergill,1.367
Rekha,0.6
Govind Namdeo,0.694
Dilip Joshi,1.38
Rakhi Gulzar,0.6
Madhoo,1.128
Shilpa Shirodkar,0.65
Pooja Batra,1.052
Madhur Mittal,0.98
Esha Deol,0.98
Zayed Khan,0.84
Shamita Shetty,0.6
Ayesha Takia,0.93
Boman Irani,1.108
Aditya Roy Kapur,1.235
Rannvijay Singh,0.6
Asin Thottumkal,1.382
Irrfan Khan,3.443
Anjana Sukhani,1.4
Tusshar Kapoor,1.4
Sharmila Tagore,1.8
Mike Tyson,2.843
Kiku Sharda,0.6
Neetu Chandra,0.6
Saloni Daini,0.6
Vishwajeet Pradhan,0.98
Jeetu Verma,0.6
Vidya Balan,1.686
Vishal Malhotra,0.6
Amit Varma,0.6
Karanvir Bohra,0.6
Dimple Sharma,0.6
Parvathy Thiruvothu,1.609
Puneeth Rajkumar,0.98
Srinivasa Murthy,0.6
Sathyapriya,0.6
Ramesh Bhat,0.6
C R Simha,0.6
Sadhu Kokila,0.772
Padmaja Rao,0.6
John Vijay,0.6
Avinash,0.694
Padma Vasanthi,1.38
Achyuth Kumar,0.6
Subrat Dutta,0.6
Gunjan Malhotra,0.6
Rajesh Sharma,0.6
Deepti Naval,1.553
Shruti Haasan,0.655
Jugal Hansraj,0.6
Arjun,0.6
Aditi Sharma,1.4
Manoj Pahwa,0.98
Vaibhav Talwar,0.6
Herry Tangiri,0.6
Shayan Munshi,1.4
Jass Bhatia,0.6
Ankit Mohan,0.98
Sarika,0.6
Parmeet Sethi,0.98
Shriya Saran,1.686
Venkatesh,0.602
Rakesh Pandey,0.6
Tisca Chopra,0.84
Shashi Kiran,0.6
Ghanshyam Rohera,0.6
Jenny,0.6
Chitti Babu,0.6
Raima Sen,1.614
Rana Daggubati,1.325
Anaitha Nair,0.6
Gulshan Devaiah,0.6
Isha Sharvani,0.609
Karan Khanna,0.6
Sumeet Raghvan,0.6
Neha Dhupia,0.84
Randhir Kapoor,0.6
Alok Kumar,0.6
Fardeen Khan,0.603
Anup Soni,0.6
Sakshi Shivananda,0.6
Shazahn Padamsee,0.6
Shraddha Das,1.4
Aditya Raj Kapoor,0.6
Rituparna Sengupta,0.6
Shweta Salve,0.6
Manoj Joshi,0.638
Daisy Irani,0.656
Neha Pendse,0.83
Dhruv Bhandari,0.6
Chetna Pande,0.6
Priyanka Marathe,0.6
Bhau Kadam,0.6
Kristina Akheeva,0.6
Annu Kapoor,1.214
Sucheta Khanna,0.828
Lara Dutta,1.408
Mitali Mayekar,0.652
Pratik Dalvi,0.6
Rishikesh Sharma,0.6
Priyanka Chopra,6.781
Bhagyashree,0.6
Shernaz Patel,0.6
Vivek Shauq,0.84
Minissha Lamba,0.6
Vidya Malvade,0.6
Rajendranath Zutshi,0.972
Alia Bhatt,2.493
Niki Aneja Walia,0.6
Sanah Kapoor,0.6
Vikas Verma,0.6
Shibani Dandekar,1.4
Tessa Vellara,0.6
Teena Vellara,0.98
Pran,0.828
Asha Parekh,0.6
Shriya Sharma,1.4
Feroz Khan,0.6
Celina Jaitly,0.6
Tahir Raj Bhasin,0.6
Genelia D'Souza,1.38
Freddy Daruwala,0.6
Sameera Reddy,0.6
Koena Mitra,1.4
Rajeshwari,0.6
Sunny Singh Nijjar,0.6
Rajkummar Rao,1.22
Sara Khan,0.6
Madhurima Tuli,0.6
Rati Agnihotri,2.098
Arun Bakshi,0.84
Nagesh Bhonsle,1.38
Kurush Deboo,0.6
Sooraj Pancholi,0.6
Vivan Bhatena,1.4
Chetan Hansraj,0.6
Anita Hassanandani,0.6
Kamlesh Sawant,0.6
Kirron Kher,0.709
Nauheed Cyrusi,0.621
Rupinder Nagra,0.6
Shishir Sharma,1.4
Damien Colletti,0.6
Parineeta Borthakur,0.6
Robb Stech,1.052
Lewis Tan,14.605
Farhan Akhtar,1.174
Vir Das,1.38
Mia Maelzer,0.98
Gautami Kapoor,0.6
Purab Kohli,0.6
Chitrashi Rawat,0.6
Kota Srinivasa Rao,1.012
Roopa Ganguly,0.6
Dilip Kumar,0.6
Mukul Dev,0.6
Rana Jung Bahadur,1.4
Jaya Bachchan,0.984
Manav Kaul,1.052
Ayush Mahesh Khedekar,0.995
Vega Tamotia,0.98
Rahul Bhat,0.98
Ninad Kamat,0.6
Arun Kumar Tiwari,0.6
Rakhi Sawant,0.631
Sherlyn Chopra,0.6
Shonali Nagrani,0.694
Shri Vallabh Vyas,0.6
Girish Taurani,0.6
Sonu Sood,1.38
Nassar,1.4
Sarfaraz Khan,1.4
Anchal Singh,0.6
Aarti Puri,0.6
Jacqueline Fernandez,0.6
Mandana Karimi,0.6
Namrata Shirodkar,0.669
Banita Sandhu,0.84
Sahil Vedoliyaa,0.6
Isha Chaturvedi,0.6
Prateek Kapoor,0.6
Iteeva Pandey,0.98
Karamveer Kanwar,0.6
Ashish Ghosh,0.6
Rachica Oswal,0.6
Aarti,0.6
Gauri Aggarwal,0.6
Rajesh Aggarwal,0.6
Alex,0.6
Nikita Anand,0.6
Somy Ali,0.6
Sweta,0.6
Puneet Issar,0.681
Reema Sen,0.6
Akshay Anand,0.6
Gufi Paintal,0.6
Rajendra Gupta,0.766
Soha Ali Khan,1.38
Shivam Patil,0.6
Meenakshi Seshadri,1.4
Mouni Roy,1.024
Sikandar Kher,0.694
Suchitra Krishnamoorthi,0.6
Anil George,0.6
Rajesh Shringarpure,1.38
Purnendu Bhattacharya,0.6
Mushtaq Kak,0.6
Gyanendra Tripathi,0.6
Alka Amin,0.694
Sanjeev Jaiswal,2.044
Shivraj Walvekar,0.6
Shadab Amjad Khan,0.6
Aashit Chatterjee,0.6
Pawan Kumar Jagoli,0.6
Abdul Quadir Amin,0.98
Ammar Taalwala,0.6
Bharat Kapoor,0.98
Prachi Desai,0.98
Amrita Rao,1.4
Tiger Shroff,1.4
Nathan Jones,3.539
Kay Kay Menon,0.98
Amrita Singh,1.4
Gaurav Pandey,0.6
Yami Gautam,0.696
Divyendu Sharma,0.716
Sushmita Mukherjee,0.6
Samir Soni,0.6
Rajendra Chawla,0.6
Sudhir Pandey,1.38
Anushka Ranjan,0.6
Brijendra Kala,1.473
Sharib Hashmi,0.98
Anna Ador,0.6
Kunaal Roy Kapur,0.6
Gautam Gulati,0.6
Varun Badola,0.6
Tota Roy Chowdhury,0.703
Kharaj Mukherjee,0.6
Naisha Khanna,0.98
Tunisha Sharma,0.6
Ardhendu Banerjee,0.6
Biswajit Chakraborty,0.6
Pradeep Chakraborty,0.6
Pradip Mukherjee,0.608
Koushik Sen,0.694
Arvind Swamy,0.98
Arundhati Nag,0.6
Girish Karnad,0.6
Prakash Raj,0.949
Ranvir Shah,0.6
V. K. Ramasamy,1.214
Mohan Raman,0.6
Rallapalli Narasimha,0.6
Janaki Sabesh,1.38
P. J. Sarma,0.6
Sohail Khan,0.681
Kamal Haasan,0.992
Vasundhara Das,0.6
Sowcar Janaki,1.396
Abbas,0.6
Iravati Harshe,0.6
V. S. Raghavan,1.96
Delhi Ganesh,0.6
Gollapudi Maruti Rao,0.6
Y. G. Mahendran,1.54
Vaiyapuri,0.6
Arun Bali,0.6
Shadaab Khan,0.6
Yatin Karyekar,0.6
Lewis Elbinger,0.6
Tushar Gandhi,0.6
Sharad Ponkshe,0.6
Shubhangi Gokhale,1.22
Annapoorna,0.6
Arun Patekar,0.6
Raj Patra,0.6
Savar,0.6
Aravind Akash,0.6
A. C. Murali Mohan,0.6
Nikita Aria,0.6
Aruna Shields,0.6
Nandana Sen,0.828
Neeru Bajwa,1.53
Amit Behl,0.706
Ranveer Singh,1.67
Ali Zafar,0.621
Parineeti Chopra,1.286
Rocky Verma,0.6
Aparajita,0.6
Rakhee Gulzar,1.008
A.K. Hangal,0.6
Meghna Kothari,0.6
Kim Sharma,1.4
Vivek Vaswani,0.6
Twinkle Khanna,0.6
Mallika Sherawat,0.853
Vijayendra Ghatge,0.656
Omar Khan,0.6
Shankar Sachdev,0.6
Surendra Pal,1.052
Raj Singh Arora,0.6
Parvin Dabas,0.6
Namit Das,1.4
Shashank Shende,1.214
Mahabanoo Mody-Kotwal,0.6
Timothy Hutton,2.734
Amy Madigan,1.58
Michael Rooker,6.321
Julie Harris,1.962
Robert Joy,3.23
Kent Broadhurst,0.728
Beth Grant,1.48
Rutanya Alda,1.052
Tom Mardirosian,0.6
Larry John Meyers,0.98
Patrick Brannan,0.6
Royal Dano,2.639
Glenn Colerider,0.6
Chelsea Field,2.31
Christine Forrest,1.381
Jeff Monahan,1.4
Jeff Howell,0.6
Rik Billock,0.98
David Early,1.048
Sarah Parker,0.6
Elizabeth Parker,0.6
William Cameron,0.6
Rohn Thomas,1.614
Molly Renfroe,0.6
Judy Grafe,0.98
Mita Vasisht,0.6
Guddi Maruti,1.566
Mayur,0.6
Sidharth Malhotra,0.84
Hussina Raja,0.6
Zack Eisaku Niizato,0.6
Taaha Shah,0.6
Rohan Joshi,0.6
Rajit Kapoor,0.6
Achyut Potdar,0.6
Arjun Sarja,1.4
Deepshikha,0.6
Deepti Bhatnagar,0.6
Dinesh Anand,0.6
Sudhir,0.6
Ishrat Ali,1.4
Anu Aggarwal,0.6
Vishnuvardhan,0.6
Ashwini Bhave,0.6
Sridevi,1.586
Sajal Ali,1.96
Adnan Siddiqui,0.6
Adarsh Gourav,0.98
Pitobash Tripathy,1.411
Joy Badlani,0.6
Riva Arora,0.648
Suparna Moitra,0.6
Ajay Jadeja,0.6
Sana Khaan,0.6
Abhay Bhargava,0.98
Anupam Shyam,1.128
Javed Jaffrey,1.38
Mammootty,1.4
Mohanlal,1.971
R. Madhavan,0.652
Amjad Khan,1.4
Parveen Babi,1.4
Ashok Saraf,1.4
Shylendar,0.6
Vikrant Massey,0.98
Arif Zakaria,0.694
Barun Chanda,0.6
Shirin Guha,0.6
Amit Saha,0.6
Diya Sonecha,0.6
Nominath Ginsburg,0.6
Diljit Dosanjh,0.6
Taapsee Pannu,1.616
Danish Husain,0.6
Angad Bedi,0.6
Kriti Kharbanda,0.6
Gaurav Arora,0.6
Suzanna Mukherjee,0.6
Amyra Dastur,0.608
Amrita Puri,0.6
Rajesh Jais,0.6
Sudev Nair,1.386
Lalit Behl,0.6
Vaunisha Kapoor,1.4
Ro Ashika,0.6
Karl-Martin Rantapelkonen,0.6
Richa Tiwari,0.6
Steven Pereira,0.6
Debtosh Darjee,0.6
Karan Ashar,0.6
Adeel Ali,0.6
Gergo Baranyi,0.6
Mimoh Chakraborty,0.603
Rajinikanth,1.294
Tanvi Hegde,0.6
Anupama Verma,1.372
Kalpana Pandit,1.4
Krishna Abhishek,0.84
Meghna Naidu,0.694
Gizele Thakral,0.6
Claudia Ciesla,0.6
Danny Sura,0.6
Gauahar Khan,1.38
Rinke Khanna,0.6
Urvashi Rautela,0.654
Kartik Aaryan,0.6
Sara Ali Khan,0.6
Randeep Hooda,1.62
Arushi Sharma,0.694
R. Bhakti Klein,0.6
Pranati Rai Prakash,0.6
Alisha Baig,0.6
Nitin Raghani,0.6
Aditya Siddhu,0.6
Rushita Singh,0.6
Rahhull Dosani,0.6
Chirag,0.6
Gaurav Chanana,0.6
Master Shlok Chaturvedi,0.6
Adah Sharma,0.6
Angira Dhar,1.133
Vicky Kadian,0.6
Abhilash Chaudhary,0.98
Sumeet Thakur,1.38
Mark Bennington,0.98
Atharva Vishwakarma,0.6
Feryna Wazheir,0.6
Deepak Tijori,0.6
Pramod Muthu,1.38
Harsh Chhaya,0.6
Resham Tipnis,0.6
Pankaj Berry,0.728
Sanjay Narvekar,0.6
Ashima Bhalla,0.6
Ayub Khan,1.4
Simran,1.131
Madhurjeet Sarghi,0.6
Anand Tiwari,1.4
Payal Nair,0.6
Ankit Bisht,0.6
Vaibhavi Upadhyay,2.364
Anjali Patil,0.6
Kunal Kapoor,0.6
Felix D'Alviella,0.6
Dalai,0.694
Vinay Pathak,1.4
Uttara Baokar,0.6
Naveen Bawa,0.98
Puru Rajkumar,1.4
Beena Kak,1.4
Rukhsar Rehman,0.6
Vatsal Sheth,0.6
Dino Morea,2.905
Amrita Arora,0.84
Riya Sen,0.98
Huma Qureshi,1.659
Salman Shahid,1.4
Urmila Mahanta,0.6
Amit Sadh,0.6
Raai Laxmi,1.008
Sasha Agha,0.6
Swara Bhaskar,0.6
Prithviraj Sukumaran,0.786
Pramod Kumar,1.4
Rasika Dugal,0.6
Jagat Rawat,0.6
Yo Yo Honey Singh,0.6
Pritam Chakraborty,0.6
Rahul Dev Burman,0.6
Sandeep Shirodkar,0.6
Ajay Kumar P. B.,0.6
Ankit Tiwari,0.6
Nusrat Fateh Ali Khan,0.6
Tanishk Bagchi,0.6
Anu Malik,0.6
Aditya Narayan,0.98
Sandeep Chowta,0.6
Adnan Sami,0.6
Sukhwinder Singh,0.98
Sonu Nigam,0.84
Udit Narayan,0.6
Sunidhi Chauhan,0.6
Monali Thakur,0.6
Sadhana Sargam,0.6
Ameet Ahire,0.6
Kunal Ganjawala,0.6
Krishna Beura,0.6
Shaan,0.6
Parikshit Lalwani,0.6
Kunal Mehta,0.6
Hitendra Ghosh,0.6
Saumit Deshmukh,0.6
Rhitwik Raj Pathak,0.6
Neeraj Shridhar,0.6
Shilpa Rao,0.6
Bohemia,0.6
Mika Singh,0.608
Santosh Gupta,0.6
Kay Kay,0.6
Shefali Alvares,0.6
Harshdeep Kaur,0.6
Sayed Aslam,0.6
Sajid Khan,0.6
Wajid Khan,0.6
Daboo Malik,0.6
Alka Yagnik,0.6
Kamaal Khan,0.6
Jaspinder Narula,0.6
Babloo Chakravorty,0.6
Asha Bhosle,0.6
Anand Bakshi,0.6
Vikram Biswas,0.6
Rahul Sharma,0.6
Lata Mangeshkar,0.6
Anuj Mathur,0.6
Jayant Vajpayee,0.6
Alisha Chinai,0.6
Jatin Pandit,0.6
Lalit Pandit,0.6
Majrooh Sultanpuri,0.6
Kumar Sanu,0.6
Remo Fernandes,0.6
Kavita Krishnamurthy,0.6
Hariharan,0.6
Suresh Wadkar,0.6
Aadesh Shrivastva,0.6
Poornima Shrestha,0.6
Vijeta Pandit,0.6
Sachin Sanghvi,0.6
Jigar Saraiya,0.6
Dileep Subramaniam,0.6
Hitesh Sonik,0.6
Lady Bee,0.6
Jonita Gandhi,0.828
Jyoti Nooran,0.6
Shankar Mahadevan,0.664
Ehsaan Noorani,1.4
Loy Mendonsa,0.6
Mohit Chauhan,0.6
Shreya Ghoshal,0.6
Mahalakshmi Iyer,0.6
Raman Mahadevan,0.6
Chhannulal Mishra,0.6
Dipesh Sharma,0.6
Laxmikant Shantaram Kudalkar,0.6
Pyarelal Ramprasad Sharma,0.6
Karnail Singh,0.6
A.N. Tagore,0.6
T.M. Sunder,0.6
R. Gupta,0.6
Sajjan Chowdhary,0.6
Chidanand Mardhe,0.6
Harbachan Singh,0.6
A. R. Rahman,0.6
Keba Jeremiah,0.6
Arijit Singh,0.6
Arjun Chandy,0.6
Sanah Moidutty,0.6
Himesh Reshammiya,0.829
Sudesh Bhosle,0.6
Anand Raj Anand,0.6
Subir Kumar Das,0.6
Clinton Cerejo,0.6
S. P. Balasubramaniam,0.828
Tushar Bhatiah,0.6
Abhijeet Bhattacharya,0.6
Sapna Mukherjee,0.6
Gurdaas Maan,0.6
Guru Randhawa,0.6
Yash Narvekar,0.6
Parampara Thakur,0.6
Boloy Kumar Doloi,0.98
Allwin Rego,0.6
Neha Kakkar,0.6
Bulganin Baruah,0.6
Sanjay Maurya,0.6
Badshah,0.6
Tulsi Kumar,0.98
Jasmine Sandlas,0.6
