name,popularity
Praveen Prem,0.6
Lakshmipriya,1.38
Nikki Galrani,0.6
Akshaya Premnath,0.6
Oshein Mertil,0.6
Nimisha Suresh,0.6
Nithya Menen,0.604
Rekha,0.805
Paris Laxmi,0.6
Dev Gill,0.727
Manjari Phadnis,0.98
Pallavi Purohit,0.6
Rajeev Parameshwar,0.98
Sathaar,0.6
Amritha Anilkumar,0.6
Padmapriya Janakiraman,1.026
Reenu Mathews,0.6
Rita Mathen,0.6
Saritha Sunil,0.6
Nebish Benson,0.6
Thambi Ramaiah,0.698
Charle,0.706
Crane Manohar,1.708
Sai Prashanth,0.6
Jins Baskar,0.6
Meghana Raj,0.84
S P Sreekumar,0.98
Vanitha Krishnachandran,0.694
Jeena Riju,0.6
Jijoy Rajagopal,0.6
Shiju,1.4
Soja Jolly,0.694
Subbaraju,0.6
Resmi Boban,0.98
Subbalakshmi,0.6
Harisree Yousuf,0.6
Keerthi Suresh,1.677
Nishan K. P. Nanaiah,0.6
Madhu,1.4
Seema,1.4
Swapna Menon,0.6
Karthika Nair,0.6
Baburaj,0.6
Dhanush,1.15
Vidhya Pradeep,0.758
Sukumari,1.602
Bindu Ramakrishnan,0.6
Vishnu Priya,0.6
Thampy Antony,1.548
Sajini Sachariah,0.6
Krishnabhaskar Mangalasserri,0.6
Savannah Schechter,0.6
Vedhika,0.6
Babu Namboothiri,1.015
Geetha Salam,0.98
Archana Kavi,0.828
Anjana Appukuttan,1.132
Rejith Menon,0.6
Maya Moushmi,0.6
Sanam Shetty,0.6
Jubin Raj Dev,0.6
Ullas Pandalam,1.417
N L Balakrishnan,0.988
Kalabhavan Mani,1.38
Rajesh Hebbar,0.7
Jayasanker Karimuttam,0.6
Rugmini,0.6
Gauri Shankar,0.6
Guinness Pakru,0.6
Suja Menon,0.6
Muktha George,0.6
Hima Davis,0.6
Aparna Nair,0.84
Shweta Menon,0.618
Nihal Pillai,0.6
Deepa Rahul Ishwar,0.652
Mariya Roy,0.6
Gopika,0.996
Lakshmi Gopalaswamy,1.38
Shafna,0.6
Kani Kusruti,1.38
Babu Annur,0.6
Thilakan,0.692
Jishnu Raghavan,0.6
Raj Kalesh,0.6
Littil Swayamp,0.6
Joseph Chakola,0.6
Justin Vandenbrink,0.6
Kalabhavan Sinaj,0.6
Theepetti Ganesan,0.6
Babu Jose,0.6
Raai Laxmi,1.4
Madhu Warrier,0.6
Radhika,0.6
Nishanth Sagar,0.6
Unnikrishnan Namboothiri,0.6
Shikha Nair,0.6
Vishnu Raghav,0.6
Jeevan Gopal,0.6
Sonia Bose Venkat,0.6
Sanjjanaa Galrani,0.6
Samvrutha Sunil,0.6
Mohan Agashe,0.6
T. P. Madhavan,0.6
Fathima Babu,1.016
Jagathy Sreekumar,2.282
Rupa Manjari,0.6
Meera Nandan,0.98
Shaalin Zoya,0.6
Sanusha Santhosh,0.62
K. Bhagyaraj,0.6
Khushboo,1.4
Sheela,0.766
Mallika,0.6
Meghna Nair,0.6
Srikanth,0.749
Yami Gautam,0.6
Sarayu,0.6
M. Sasikumar,0.6
Ananya,0.6
Mithra Kurian,0.6
Piaa Bajpai,0.6
Surekha,0.6
Sandhya,0.828
Geetha,1.646
Charmy Kaur,1.943
Murali Gopy,0.6
Namo Narayanan,1.4
Mala Aravindan,1.614
Geetha Vijayan,0.6
Shankar Ramakrishnan,0.968
Siddharth Bharathan,1.103
Govindan Kutty,0.631
Sekhar Menon,0.6
Ann Augustine,0.6
Arundathi Nag,0.6
Anoop Sankar,0.6
Roma Asrani,1.4
Ragini Dwivedi,0.6
Shriya Saran,1.4
Vikramjeet Virk,0.6
Abhishek Vinod,1.586
Shahid Shamzy,0.6
Andria D'Souza,0.6
Shankar,0.6
Daniela Zacherl,1.008
Chrys Hobbs,0.6
Clemens Berndorff,0.6
Priyamani,0.648
Santosh Sleeba,0.6
Rajshri Nair,0.6
Bhama,0.6
Divya Padmini,0.6
Leena Maria Paul,1.938
R. Sarathkumar,0.855
Kavya Madhavan,1.4
Subair,0.6
Jakes Bejoy,0.6
Sree Sankar,0.6
Raj Mohan,0.6
Vajjiravel Varun,0.6
Kdk Shankar,0.6
Shanmugam Mani,0.6
Amit Trivedi,0.6
M. G. Sreekumar,0.6
Deepak Dev,0.6
Santhosh Varma,0.6
Gowry Lekshmi,0.6
Rajesh P M,0.6
Anil Johnson,0.6
Vijay Yesudas,1.052
Vinu Thomas,0.6
Anoop Thilak,0.6
Najim Arshad,0.6
